id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,state,color
6916,39633,2020,Mercedes,Focus,excellent,6 cylinders,electric,153589,,automatic,GA,black
784,57980,2013,Honda,,like new,,gas,230349,,manual,PA,
3161,48208,2022,Mercedes,Elantra,like new,4 cylinders,electric,229572,,,IL,green
8074,31585,2011,Ford,Rio,good,,hybrid,175212,salvage,,IL,other
8812,25663,2016,Ford,Impala,good,8 cylinders,gas,235972,salvage,automatic,CA,silver
8651,59563,2004,Hyundai,,good,other,electric,,salvage,,GA,silver
9221,49399,2008,Kia,C-Class,fair,6 cylinders,gas,243536,rebuilt,automatic,PA,blue
3960,9501,2020,,,like new,4 cylinders,electric,167333,rebuilt,manual,CA,gray
8440,74091,2020,Chevrolet,Elantra,like new,,electric,134003,,,CA,white
2915,10138,1996,Nissan,C-Class,fair,4 cylinders,electric,26894,clean,manual,IL,white
4079,32927,2019,Hyundai,C-Class,fair,8 cylinders,hybrid,3284,salvage,manual,NC,black
387,50544,2014,,Elantra,excellent,6 cylinders,hybrid,222929,salvage,manual,MI,black
7118,15088,2003,Ford,Impala,like new,6 cylinders,gas,147408,salvage,,TX,black
7380,30239,2013,Kia,Civic,like new,other,gas,94297,,,OH,
8029,44925,1996,Mercedes,,good,other,hybrid,102801,salvage,,NY,gray
192,27766,1995,Nissan,Corolla,fair,3 cylinders,,10318,clean,automatic,PA,gray
6596,15408,1995,Hyundai,,like new,3 cylinders,hybrid,153596,,,TX,blue
7278,31182,2012,Ford,3 Series,like new,,gas,2245,,automatic,CA,blue
6953,12450,2015,Chevrolet,Corolla,fair,,,221402,rebuilt,automatic,IL,blue
3795,74305,2015,Chevrolet,Civic,,other,diesel,239557,clean,,GA,blue
7058,1567,2011,Chevrolet,,excellent,4 cylinders,diesel,1917,salvage,,NC,red
7722,10942,2009,Nissan,Focus,salvage,3 cylinders,hybrid,199254,,manual,OH,green
4336,48731,2012,Volkswagen,C-Class,fair,other,,29080,rebuilt,manual,NY,silver
196,6296,2019,Chevrolet,Corolla,,,diesel,161441,rebuilt,,FL,black
488,61740,2004,Nissan,Impala,fair,other,gas,55582,clean,automatic,NC,other
4584,64472,1998,Kia,Rio,fair,6 cylinders,diesel,44366,clean,manual,FL,
9903,18902,2007,Volkswagen,Rio,excellent,,diesel,220673,clean,manual,MI,other
709,32817,1996,Toyota,Golf,like new,8 cylinders,diesel,133093,rebuilt,,IL,black
8604,27605,2014,Kia,Impala,like new,4 cylinders,gas,58747,clean,automatic,OH,
1111,57542,1998,Mercedes,Focus,,other,electric,46021,,automatic,OH,silver
472,3265,2013,Hyundai,Civic,good,3 cylinders,hybrid,8460,,automatic,MI,blue
9204,,2001,Honda,,fair,other,hybrid,55571,clean,,GA,silver
2760,6399,2017,Nissan,3 Series,excellent,4 cylinders,diesel,241434,,automatic,CA,gray
8998,72894,2004,Toyota,Corolla,fair,8 cylinders,electric,146277,rebuilt,automatic,PA,white
9604,6166,1996,Hyundai,Impala,,,gas,124225,salvage,automatic,PA,blue
7356,11802,2001,,Impala,,,,14104,rebuilt,,OH,blue
4145,38634,1997,,Elantra,salvage,,,118147,salvage,manual,NC,white
9756,30797,2001,,3 Series,good,6 cylinders,diesel,233665,clean,manual,MI,blue
4833,24624,2007,Mercedes,C-Class,like new,,gas,243308,,,OH,gray
7154,62272,2007,,Impala,salvage,6 cylinders,electric,55394,salvage,,PA,silver
8426,76410,2003,Nissan,Focus,,other,diesel,62278,salvage,manual,PA,
7797,52296,2009,,Elantra,salvage,3 cylinders,electric,92669,salvage,automatic,GA,red
8786,20316,2020,Volkswagen,3 Series,salvage,3 cylinders,diesel,168584,clean,,IL,gray
4842,49834,1996,Mercedes,Focus,salvage,,electric,223556,salvage,manual,CA,white
2442,58286,1997,Volkswagen,C-Class,fair,8 cylinders,hybrid,80725,rebuilt,,TX,silver
1227,66990,2008,BMW,,excellent,8 cylinders,,85871,,,MI,blue
7076,48234,2014,,C-Class,salvage,3 cylinders,,131190,rebuilt,manual,IL,silver
5683,38846,2008,,Elantra,like new,6 cylinders,electric,16766,,automatic,FL,green
1627,47557,2008,Hyundai,Golf,like new,other,gas,68645,,,TX,other
8854,61274,2010,Volkswagen,Civic,like new,4 cylinders,hybrid,5723,rebuilt,manual,IL,other
114,57634,2015,,Impala,like new,4 cylinders,,198950,clean,manual,TX,blue
6143,60856,2015,Volkswagen,Golf,good,other,electric,70364,salvage,manual,IL,red
4512,40074,2018,BMW,Altima,good,6 cylinders,gas,197868,clean,automatic,NC,gray
7255,5082,2019,Chevrolet,Elantra,,other,gas,157705,salvage,automatic,MI,silver
4403,36535,1996,Volkswagen,Civic,fair,8 cylinders,electric,171678,clean,,CA,silver
7908,71887,2022,,Civic,fair,other,,142794,clean,manual,OH,black
9869,55133,2022,,Golf,good,8 cylinders,hybrid,154421,salvage,manual,NC,black
814,64231,2009,Nissan,Altima,salvage,other,diesel,141168,salvage,manual,NY,
6246,72920,2005,Toyota,Altima,salvage,,diesel,20935,salvage,,NY,green
8785,13063,2002,Honda,Altima,good,6 cylinders,electric,12333,clean,,GA,other
6641,18185,2013,Honda,Focus,good,,diesel,201900,salvage,,FL,other
8627,58366,2001,Toyota,3 Series,,other,hybrid,78224,clean,automatic,TX,blue
3443,29665,2000,Volkswagen,,excellent,,gas,56546,clean,automatic,OH,blue
7316,,2022,Ford,,,other,gas,17345,salvage,manual,FL,gray
422,61258,2010,Hyundai,Rio,like new,8 cylinders,diesel,48088,rebuilt,automatic,TX,
8783,20300,2017,Nissan,Altima,fair,3 cylinders,gas,40462,rebuilt,manual,NY,other
2839,17721,2010,Volkswagen,Impala,excellent,other,diesel,179730,clean,,FL,silver
313,25345,2013,Toyota,C-Class,excellent,other,diesel,203071,clean,automatic,FL,red
3884,24812,2001,Mercedes,Rio,like new,3 cylinders,hybrid,96859,salvage,automatic,IL,silver
2906,28641,2011,Ford,Golf,like new,other,gas,197877,salvage,,NY,red
4307,45224,2000,Ford,,salvage,other,,248750,,,CA,green
7360,25358,2021,Kia,Elantra,excellent,,electric,103276,salvage,automatic,CA,other
17,6472,2007,Mercedes,Elantra,fair,3 cylinders,hybrid,166028,clean,manual,NY,green
4212,52733,2002,Nissan,,,8 cylinders,electric,228629,rebuilt,,NC,black
6730,17335,2002,Hyundai,,like new,,hybrid,143157,salvage,,FL,other
7260,57826,2001,,Elantra,salvage,other,diesel,160684,salvage,manual,FL,blue
1974,22066,1997,Nissan,Civic,,8 cylinders,diesel,79628,clean,automatic,NY,other
4931,53864,2008,Toyota,Focus,like new,8 cylinders,,223654,,manual,OH,blue
5176,9320,2008,Mercedes,3 Series,like new,4 cylinders,hybrid,66562,salvage,,NY,
9538,28879,2007,Kia,Corolla,like new,6 cylinders,,24596,clean,,NY,blue
8190,73077,1998,Nissan,Altima,,,hybrid,190529,rebuilt,automatic,TX,white
4069,25096,2022,Hyundai,Golf,fair,other,gas,231239,clean,automatic,IL,blue
8157,79968,2007,Honda,Civic,salvage,other,diesel,119877,,automatic,IL,red
3204,31065,2022,Mercedes,3 Series,good,3 cylinders,,189777,rebuilt,automatic,FL,red
6330,62654,2002,Kia,Altima,,3 cylinders,hybrid,210965,salvage,manual,CA,red
8989,2250,1999,,Corolla,fair,8 cylinders,hybrid,7720,rebuilt,automatic,PA,
307,17546,1997,Chevrolet,C-Class,good,,hybrid,213435,rebuilt,automatic,NC,black
2950,79981,1996,Honda,C-Class,like new,3 cylinders,electric,169271,rebuilt,,MI,white
8933,32722,1998,Volkswagen,C-Class,excellent,3 cylinders,diesel,172380,,manual,FL,black
5261,72894,2003,Toyota,,good,3 cylinders,gas,226112,,automatic,TX,green
140,18952,2006,Honda,Elantra,fair,8 cylinders,electric,83972,salvage,,GA,blue
8495,68599,2011,,Civic,excellent,,,127545,,automatic,IL,white
4257,7155,2022,Chevrolet,Civic,fair,4 cylinders,gas,133931,clean,,NC,
4700,4934,,BMW,Golf,good,8 cylinders,diesel,55852,,,GA,silver
7628,54528,2019,Volkswagen,Altima,fair,,electric,159389,salvage,manual,OH,green
4952,56844,2001,Chevrolet,Civic,excellent,6 cylinders,diesel,201838,,,MI,silver
1912,67950,2003,Kia,Golf,fair,,hybrid,165598,clean,automatic,IL,black
7943,2038,2000,BMW,Corolla,salvage,3 cylinders,hybrid,186039,salvage,manual,MI,black
4968,33940,2018,Kia,,like new,other,,166467,,,GA,black
9131,79416,2021,,Corolla,,6 cylinders,gas,161264,salvage,,IL,white
8768,36233,2018,,,good,other,electric,224534,clean,,IL,blue
26,79443,2021,Hyundai,Corolla,fair,other,gas,73490,,,FL,red
9633,66294,2011,Kia,Elantra,good,other,hybrid,155387,salvage,,FL,green
8107,11651,2002,,,like new,3 cylinders,electric,246550,rebuilt,automatic,IL,silver
785,55587,2014,,Elantra,excellent,,hybrid,111143,clean,manual,CA,red
1820,75771,1995,,Impala,excellent,other,hybrid,87975,clean,manual,TX,blue
388,13410,2017,Ford,,,,diesel,136103,clean,manual,CA,silver
4531,4209,2016,Hyundai,Rio,like new,4 cylinders,diesel,51642,,manual,IL,green
9025,59106,2012,Kia,3 Series,,8 cylinders,,215841,rebuilt,,OH,silver
9118,7936,2014,BMW,Civic,fair,6 cylinders,hybrid,52774,clean,,IL,red
1220,1409,2003,Mercedes,,,3 cylinders,hybrid,240667,rebuilt,manual,GA,blue
9128,40961,2022,Toyota,,,6 cylinders,gas,143892,,manual,CA,other
9010,49981,2011,Ford,3 Series,,other,gas,114935,clean,automatic,FL,black
6007,57335,1996,Ford,Altima,excellent,6 cylinders,diesel,3003,,automatic,PA,green
4503,71716,2013,Chevrolet,,,8 cylinders,,67579,rebuilt,manual,TX,other
3325,77475,2002,Volkswagen,,,3 cylinders,gas,50468,rebuilt,manual,OH,black
9268,52889,2006,Nissan,Golf,excellent,4 cylinders,diesel,247503,clean,manual,FL,gray
412,37213,2000,Kia,Altima,fair,4 cylinders,,95984,rebuilt,,FL,gray
3284,50132,2022,Hyundai,Elantra,excellent,3 cylinders,gas,139323,clean,automatic,TX,red
6008,16304,2008,BMW,Focus,,8 cylinders,,185766,salvage,automatic,CA,white
2518,37321,1999,BMW,Impala,fair,3 cylinders,diesel,140937,clean,,CA,
5643,24851,2014,,Rio,like new,3 cylinders,hybrid,19597,,manual,MI,black
7905,78889,1999,Ford,Elantra,fair,,gas,147638,salvage,,NY,other
8497,53353,2006,Hyundai,Elantra,good,8 cylinders,gas,219565,clean,manual,PA,other
1849,36420,2002,Toyota,,,other,electric,155038,salvage,automatic,IL,white
9420,73963,1996,Chevrolet,Focus,good,4 cylinders,electric,16782,rebuilt,manual,FL,black
8730,73115,2021,Hyundai,,good,6 cylinders,gas,184122,rebuilt,,NC,silver
3463,8710,2019,Ford,Corolla,,,hybrid,66669,clean,automatic,FL,green
9765,49806,2002,Ford,3 Series,salvage,3 cylinders,diesel,145659,salvage,manual,PA,
9394,23845,2009,BMW,C-Class,good,8 cylinders,diesel,163498,,automatic,CA,white
2666,66555,2010,Mercedes,Corolla,like new,other,hybrid,249061,rebuilt,manual,TX,blue
1181,,2012,Kia,,fair,8 cylinders,,193766,,,PA,other
7395,57389,2007,Toyota,Rio,excellent,4 cylinders,diesel,118408,rebuilt,manual,CA,white
1906,12169,2000,Chevrolet,,excellent,4 cylinders,,207939,clean,,TX,
8829,31613,1996,Nissan,Rio,,8 cylinders,gas,164722,rebuilt,automatic,IL,black
2019,39718,2004,Mercedes,Golf,fair,4 cylinders,gas,36130,,manual,FL,red
9037,75471,2019,Nissan,Focus,like new,3 cylinders,hybrid,241011,salvage,automatic,TX,other
5281,66057,,Kia,Altima,excellent,3 cylinders,hybrid,25368,salvage,manual,IL,green
3250,43720,2001,Chevrolet,Rio,,other,gas,38789,rebuilt,manual,NY,gray
6483,23169,2014,Nissan,Altima,excellent,4 cylinders,diesel,151090,clean,,CA,other
2588,37519,2022,Kia,Golf,fair,8 cylinders,gas,157841,salvage,,PA,red
102,5951,1995,Honda,,fair,,electric,30368,rebuilt,,MI,blue
5584,13918,2004,,C-Class,excellent,,hybrid,83665,rebuilt,automatic,CA,green
7640,28086,2020,Hyundai,Rio,good,other,diesel,224541,rebuilt,automatic,TX,blue
6015,61740,2002,,Golf,salvage,8 cylinders,electric,91082,salvage,manual,NC,
1873,4226,2017,Mercedes,Focus,salvage,other,hybrid,179632,rebuilt,manual,FL,gray
6831,706,1995,BMW,,fair,other,hybrid,174096,salvage,automatic,MI,black
7305,68707,2011,Nissan,Focus,salvage,4 cylinders,hybrid,93839,clean,automatic,PA,other
4185,79711,2009,Hyundai,3 Series,,8 cylinders,electric,228718,clean,automatic,CA,blue
6298,19252,1998,Honda,Corolla,excellent,,electric,207371,salvage,,MI,silver
8026,30766,2001,,Altima,,,diesel,241476,rebuilt,manual,PA,white
1702,14887,1997,Mercedes,,good,,electric,22159,rebuilt,,FL,silver
8240,48275,2006,Hyundai,Elantra,fair,6 cylinders,,35071,,manual,OH,gray
4848,64146,2021,,Rio,,3 cylinders,gas,165266,clean,,OH,blue
5271,39229,2014,BMW,Corolla,fair,6 cylinders,,1583,,automatic,FL,gray
8986,42637,2022,Kia,Impala,salvage,other,electric,51719,,manual,NY,red
4538,79268,2010,Mercedes,Focus,fair,,hybrid,120029,clean,automatic,FL,blue
1174,52419,2019,Kia,Impala,excellent,,gas,184977,rebuilt,manual,NC,silver
8892,70673,2008,Ford,,excellent,4 cylinders,hybrid,116785,rebuilt,manual,NY,
5037,71760,2014,Kia,Golf,,4 cylinders,electric,142862,clean,automatic,TX,other
9911,20947,1998,BMW,,salvage,8 cylinders,,20730,rebuilt,manual,NY,silver
2384,6449,2019,Chevrolet,Civic,,8 cylinders,gas,230408,clean,automatic,IL,green
2778,62454,2006,Hyundai,Focus,excellent,4 cylinders,hybrid,34368,rebuilt,,GA,green
193,13000,2015,Ford,Elantra,like new,3 cylinders,,49953,,manual,CA,gray
1650,40636,2002,Honda,,salvage,4 cylinders,electric,193220,clean,,MI,silver
8498,6106,1998,Volkswagen,Altima,fair,8 cylinders,electric,158018,,,IL,blue
3551,59970,2016,Hyundai,,like new,3 cylinders,hybrid,182240,clean,automatic,NY,other
563,36560,2015,,Golf,excellent,6 cylinders,diesel,206951,,automatic,NY,
7093,12705,2015,Ford,Golf,fair,,gas,56588,clean,automatic,PA,green
8985,47071,2020,,,fair,,hybrid,36464,rebuilt,manual,FL,black
4344,52928,2010,Hyundai,Rio,good,other,,187784,salvage,manual,NC,red
3248,36724,1998,Toyota,,salvage,6 cylinders,hybrid,192526,,,GA,white
423,13906,2021,Chevrolet,C-Class,,8 cylinders,hybrid,72526,clean,automatic,IL,blue
3977,70746,2005,BMW,Civic,excellent,3 cylinders,hybrid,22072,clean,manual,CA,black
9088,21664,1998,Toyota,Altima,salvage,8 cylinders,diesel,94422,,automatic,GA,blue
229,35175,1998,Chevrolet,C-Class,excellent,8 cylinders,hybrid,173784,,automatic,NC,red
6642,72486,2018,Kia,Civic,excellent,8 cylinders,electric,22427,salvage,,FL,green
2836,31408,1999,BMW,Rio,salvage,3 cylinders,diesel,188969,rebuilt,,PA,blue
5605,29232,2001,Mercedes,Altima,like new,other,,214639,,automatic,CA,green
1611,23865,,Chevrolet,C-Class,,,hybrid,20684,salvage,automatic,IL,
8858,54901,2002,Ford,C-Class,,other,,64415,rebuilt,manual,MI,other
91,50049,1999,Ford,Corolla,good,3 cylinders,diesel,21929,,,NC,black
9081,27886,2005,,Golf,,4 cylinders,,131245,salvage,manual,FL,green
194,59317,2020,,3 Series,salvage,6 cylinders,hybrid,91649,,automatic,CA,blue
8515,55784,2019,,C-Class,salvage,4 cylinders,,67182,clean,,CA,silver
2010,21107,2022,Hyundai,Corolla,,6 cylinders,electric,217493,rebuilt,manual,FL,
1558,57888,2014,,Civic,salvage,,,52330,salvage,,PA,other
3071,49006,1997,Hyundai,Impala,fair,4 cylinders,,120783,rebuilt,automatic,OH,black
5553,65864,2016,Honda,Corolla,excellent,other,diesel,107344,rebuilt,,FL,white
1640,42543,2022,,,good,,diesel,193672,rebuilt,,NC,red
2018,65360,2022,BMW,,salvage,8 cylinders,electric,216247,clean,automatic,IL,white
7149,71791,2009,Hyundai,Rio,fair,other,hybrid,226337,rebuilt,automatic,NC,silver
3751,25669,2018,Mercedes,Focus,salvage,,,110277,clean,manual,OH,gray
8090,68007,1998,Mercedes,Golf,good,8 cylinders,hybrid,129046,rebuilt,manual,IL,black
2550,34083,2006,BMW,Rio,excellent,,electric,247582,,automatic,CA,green
8093,69724,2014,Mercedes,C-Class,good,6 cylinders,,41064,,,FL,silver
1889,39225,1999,,Rio,fair,other,,243858,clean,manual,NY,black
9870,78757,2001,Volkswagen,,good,,diesel,74764,salvage,manual,CA,other
6507,50315,2022,Mercedes,Rio,excellent,3 cylinders,electric,222875,salvage,manual,FL,blue
8241,14749,2000,Toyota,Golf,,8 cylinders,electric,221771,salvage,,FL,black
5589,6916,1995,,Impala,salvage,,hybrid,220066,clean,manual,IL,blue
9548,9607,2011,Hyundai,Rio,good,3 cylinders,gas,149673,clean,,NY,gray
9393,30491,2005,Chevrolet,Civic,good,other,diesel,65785,salvage,manual,TX,red
3506,74164,2017,Nissan,Altima,excellent,4 cylinders,gas,32948,salvage,automatic,CA,white
5463,50496,2013,Hyundai,Golf,good,3 cylinders,electric,195105,salvage,,IL,other
3802,6493,2004,,Focus,fair,,diesel,117814,rebuilt,,MI,red
7277,38163,2005,Kia,Altima,good,4 cylinders,electric,4996,,manual,GA,silver
2628,21200,2006,,Impala,good,8 cylinders,hybrid,214434,,,PA,white
6778,,2004,Toyota,Rio,,other,,136720,salvage,automatic,TX,black
3151,22936,2014,Volkswagen,Rio,like new,3 cylinders,gas,116494,salvage,,CA,green
6962,1579,1996,Mercedes,3 Series,like new,other,hybrid,,,automatic,NY,black
4159,63708,2019,Volkswagen,Elantra,like new,3 cylinders,electric,113041,salvage,manual,IL,green
3612,44694,2007,Hyundai,Corolla,like new,,,84908,,manual,OH,red
4400,60532,2011,BMW,Elantra,fair,,hybrid,217047,clean,automatic,OH,white
515,41837,2011,,Impala,,8 cylinders,gas,236953,clean,,GA,other
2924,35708,2021,,Impala,excellent,,hybrid,181993,clean,manual,PA,red
4467,51077,2020,,,good,other,gas,178308,,,TX,
4915,55986,2007,Mercedes,Focus,salvage,3 cylinders,electric,168325,,,IL,black
783,29057,2009,,3 Series,,6 cylinders,diesel,110428,,,CA,black
6977,59674,2012,Hyundai,3 Series,,6 cylinders,,20730,rebuilt,manual,MI,green
5544,27048,2009,Mercedes,3 Series,like new,3 cylinders,diesel,72196,salvage,manual,PA,blue
9506,38143,2005,Toyota,Corolla,salvage,3 cylinders,,232521,salvage,,GA,green
2597,45528,2014,Hyundai,Impala,,6 cylinders,hybrid,170626,clean,automatic,IL,black
4580,2986,2005,Nissan,,good,4 cylinders,,29095,clean,automatic,NC,blue
5940,34768,2012,Honda,Rio,like new,other,electric,4898,,manual,OH,other
7622,11533,2022,Toyota,Altima,good,other,,32562,rebuilt,manual,IL,
2378,7936,2007,Honda,C-Class,,3 cylinders,gas,74942,clean,,OH,blue
5942,28850,1999,Volkswagen,,fair,other,diesel,120204,salvage,manual,IL,white
1161,16291,2010,Ford,,excellent,3 cylinders,gas,71404,clean,,NC,other
923,52503,2003,Kia,,salvage,3 cylinders,gas,165804,,manual,NC,other
4274,56654,2010,Toyota,,like new,,diesel,115857,,,MI,silver
2000,39160,2016,Volkswagen,3 Series,good,4 cylinders,electric,207725,clean,,NY,black
5289,76042,2003,Volkswagen,C-Class,salvage,6 cylinders,electric,19709,rebuilt,automatic,OH,green
6522,62355,2017,BMW,Elantra,fair,other,hybrid,19652,salvage,,OH,silver
8034,21668,2022,Mercedes,Elantra,fair,,electric,226869,rebuilt,manual,IL,silver
3457,2151,2007,Ford,Impala,,6 cylinders,hybrid,85165,clean,automatic,PA,blue
1098,1267,2019,Nissan,Focus,fair,other,diesel,56275,salvage,,NY,white
8793,8577,1995,,Civic,good,,hybrid,37349,clean,manual,NC,silver
5153,76521,2006,Chevrolet,C-Class,,other,hybrid,221170,,manual,IL,other
8088,34909,2002,Nissan,,good,,diesel,106231,rebuilt,manual,MI,other
4414,38073,2002,,3 Series,like new,4 cylinders,diesel,7063,clean,,PA,green
6185,44984,2011,Nissan,Altima,like new,6 cylinders,gas,155662,clean,automatic,MI,red
4435,17900,2014,Nissan,3 Series,salvage,other,diesel,145745,,manual,PA,silver
8230,57542,2001,Kia,Rio,like new,8 cylinders,diesel,116850,clean,automatic,TX,red
3451,75861,2017,Honda,Focus,like new,6 cylinders,hybrid,208923,salvage,,MI,white
8853,76907,2001,Chevrolet,3 Series,salvage,6 cylinders,diesel,229476,rebuilt,manual,NY,
6273,39669,2002,Mercedes,3 Series,like new,6 cylinders,diesel,93678,salvage,automatic,OH,silver
3542,58313,,Chevrolet,Golf,fair,4 cylinders,gas,13388,,automatic,FL,silver
8181,2130,2001,Chevrolet,Rio,excellent,6 cylinders,hybrid,136467,,,OH,red
6923,10942,2010,,Impala,good,3 cylinders,,82832,clean,automatic,CA,black
5768,63730,2015,Ford,3 Series,,4 cylinders,electric,48577,clean,automatic,GA,white
5420,77773,2007,BMW,Focus,like new,,electric,2915,rebuilt,automatic,FL,
8540,24985,2019,,Elantra,excellent,8 cylinders,gas,64447,clean,,CA,silver
2429,34657,1996,Chevrolet,C-Class,good,6 cylinders,,245493,,manual,PA,green
6636,25863,2016,Volkswagen,Elantra,salvage,,electric,228827,rebuilt,,OH,silver
9714,33466,2012,,Focus,,6 cylinders,diesel,9858,,automatic,IL,red
5444,61226,2012,Volkswagen,Corolla,salvage,other,electric,173949,,automatic,TX,blue
5536,58480,2001,Chevrolet,,excellent,6 cylinders,diesel,175454,clean,automatic,GA,white
9110,43833,1997,,Altima,fair,other,diesel,37379,,manual,NY,red
5611,6166,1998,Mercedes,Rio,like new,4 cylinders,diesel,67334,salvage,,TX,
870,71087,,Toyota,,good,3 cylinders,gas,215702,salvage,,PA,white
6179,3889,1998,Kia,Impala,good,8 cylinders,electric,47975,rebuilt,automatic,TX,other
8054,1875,2012,Toyota,Corolla,like new,3 cylinders,diesel,101429,,,PA,green
9354,52086,2013,Nissan,Elantra,salvage,8 cylinders,diesel,81570,clean,,TX,silver
3691,12946,1997,Chevrolet,Corolla,salvage,other,hybrid,148061,salvage,manual,PA,red
3903,32360,2007,Mercedes,Altima,excellent,8 cylinders,,113177,clean,automatic,FL,blue
7123,30947,2017,Toyota,3 Series,excellent,other,gas,242756,,,CA,green
2980,12789,2005,BMW,Elantra,like new,4 cylinders,,117653,clean,automatic,GA,other
9103,44488,2012,,Impala,excellent,,gas,5951,clean,manual,FL,blue
2893,71774,1996,,C-Class,,4 cylinders,hybrid,246905,,manual,CA,white
5301,58116,2017,Toyota,Golf,salvage,3 cylinders,hybrid,183981,rebuilt,,PA,red
2107,20508,2006,Chevrolet,,excellent,6 cylinders,diesel,186133,,manual,PA,blue
129,49816,1998,Nissan,C-Class,excellent,6 cylinders,gas,4586,rebuilt,automatic,NC,red
6085,1154,2017,Kia,Civic,excellent,6 cylinders,diesel,,salvage,automatic,CA,red
5260,15685,2014,BMW,Corolla,salvage,,gas,172107,rebuilt,manual,FL,white
9307,14298,1999,Toyota,,fair,3 cylinders,gas,191448,clean,manual,GA,white
